transaction_count,total_spent,avg_transaction,std_transaction,total_items,avg_items,first_purchase,last_purchase,recency_days,customer_lifetime_days,customer_id,age,gender,city,loyalty_tier,cluster
2,2839.85,1419.925,675.4637527284495,11,5.5,2025-06-12 19:19:53.928529,2025-08-07 19:19:53.931529,88,56,1121,70,F,New York,Silver,1
2,2975.64,1487.82,1914.6188892831908,12,6.0,2025-03-30 19:19:53.927531,2025-10-02 19:19:53.940529,32,186,1123,30,M,Chicago,Gold,0
5,1629.67,325.934,230.88224461833352,23,4.6,2025-02-06 19:19:53.931529,2025-09-08 19:19:53.942531,56,214,1125,60,M,Los Angeles,Silver,0
3,5346.75,1782.25,1265.599878516113,15,5.0,2024-12-04 19:19:53.939529,2025-06-13 19:19:53.930529,143,190,1126,60,F,New York,Bronze,0
1,464.28,464.28,0.0,2,2.0,2025-01-10 19:19:53.940529,2025-01-10 19:19:53.940529,297,0,1127,65,F,Phoenix,Bronze,1
1,1447.14,1447.14,0.0,3,3.0,2025-04-20 19:19:53.944533,2025-04-20 19:19:53.944533,197,0,1128,28,M,New York,Gold,1
1,1715.04,1715.04,0.0,8,8.0,2024-12-03 19:19:53.938529,2024-12-03 19:19:53.938529,335,0,1129,68,F,New York,Bronze,1
6,6414.98,1069.1633333333332,749.1972528958355,30,5.0,2024-11-08 19:19:53.940529,2025-06-03 19:19:53.940529,153,207,1130,64,M,Phoenix,Gold,0
2,1545.49,772.745,1019.0752219782404,11,5.5,2024-12-08 19:19:53.939529,2025-09-05 19:19:53.932529,59,270,1131,74,M,Chicago,Silver,0
3,1241.2600000000002,413.7533333333334,303.93518673120644,13,4.333333333333333,2024-11-23 19:19:53.938529,2025-07-08 19:19:53.929529,118,226,1132,40,F,Los Angeles,Silver,0
5,2523.37,504.674,343.5809352685332,22,4.4,2024-12-03 19:19:53.940529,2025-08-30 19:19:53.931529,65,269,1133,72,F,Chicago,Bronze,0
2,2653.84,1326.92,831.1615948779155,14,7.0,2025-04-22 19:19:53.938529,2025-06-16 19:19:53.930529,140,54,1134,33,M,Houston,Gold,1
3,2800.59,933.5300000000001,534.635289052266,18,6.0,2025-05-19 19:19:53.934529,2025-10-20 19:19:53.932529,14,153,1135,48,M,Houston,Gold,0
3,2921.1000000000004,973.7000000000002,596.2197779342782,7,2.3333333333333335,2025-07-31 19:19:53.935529,2025-10-06 19:19:53.933530,28,66,1136,28,F,Houston,Bronze,1
3,4467.09,1489.03,1919.307095829117,14,4.666666666666667,2025-01-06 19:19:53.929529,2025-10-11 19:19:53.931529,23,278,1137,71,M,Phoenix,Gold,0
2,1124.69,562.345,366.472231485552,11,5.5,2024-11-14 19:19:53.954921,2025-06-30 19:19:53.932529,126,227,1138,33,F,New York,Gold,1
2,3508.7200000000003,1754.3600000000001,115.34325814714964,9,4.5,2024-11-28 19:19:53.943532,2025-07-17 19:19:53.932529,109,230,1139,25,M,Chicago,Silver,0
1,3367.12,3367.12,0.0,8,8.0,2025-04-11 19:19:53.927531,2025-04-11 19:19:53.927531,206,0,1140,21,M,Los Angeles,Gold,1
2,4187.65,2093.825,862.1258008260745,15,7.5,2025-04-23 19:19:53.932529,2025-05-09 19:19:53.937529,178,16,1141,57,F,Houston,Gold,1
4,6603.96,1650.99,1141.0430562428396,26,6.5,2025-01-21 19:19:53.937529,2025-09-09 19:19:53.932529,55,230,1142,21,F,Chicago,Gold,0
2,1482.3700000000001,741.1850000000001,583.7520032085544,5,2.5,2024-12-24 19:19:53.939529,2024-12-28 19:19:53.932529,310,3,1144,42,F,Houston,Bronze,1
1,1295.19,1295.19,0.0,9,9.0,2025-09-03 19:19:53.942531,2025-09-03 19:19:53.942531,61,0,1145,20,F,Los Angeles,Bronze,1
2,3533.6800000000003,1766.8400000000001,795.0850069017778,12,6.0,2025-03-29 19:19:53.928529,2025-09-27 19:19:53.954921,37,182,1146,49,F,Phoenix,Gold,0
1,2247.48,2247.48,0.0,9,9.0,2025-06-24 19:19:53.953922,2025-06-24 19:19:53.953922,132,0,1147,20,F,New York,Gold,1
1,749.76,749.76,0.0,2,2.0,2025-05-17 19:19:53.927531,2025-05-17 19:19:53.927531,170,0,1148,44,M,Phoenix,Bronze,1
2,3802.18,1901.09,1891.694487437123,10,5.0,2025-04-28 19:19:53.927531,2025-06-09 19:19:53.953922,147,42,1149,46,M,Chicago,Bronze,1
1,564.24,564.24,0.0,3,3.0,2025-05-10 19:19:53.952915,2025-05-10 19:19:53.952915,177,0,1150,49,M,Phoenix,Gold,1
2,2390.8999999999996,1195.4499999999998,1271.6749774215107,13,6.5,2024-12-13 19:19:53.932529,2025-05-19 19:19:53.927531,168,156,1151,67,F,Chicago,Gold,1
2,1358.1100000000001,679.0550000000001,385.57825671321245,8,4.0,2025-04-01 19:19:53.936529,2025-05-06 19:19:53.933530,181,34,1152,78,F,Chicago,Silver,1
2,4326.75,2163.375,1488.353708380505,12,6.0,2025-03-03 19:19:53.940529,2025-07-27 19:19:53.938529,99,145,1153,75,F,New York,Bronze,0
3,5400.6,1800.2,1474.5107722902537,23,7.666666666666667,2025-02-23 19:19:53.927531,2025-07-15 19:19:53.932529,111,142,1155,36,F,New York,Bronze,0
2,3536.6800000000003,1768.3400000000001,1184.516995572457,8,4.0,2025-07-14 19:19:53.928529,2025-10-10 19:19:53.948531,24,88,1156,38,F,Phoenix,Bronze,1
2,1399.8899999999999,699.9449999999999,952.7061794960711,5,2.5,2025-07-25 19:19:53.949532,2025-07-27 19:19:53.927531,99,1,1157,22,M,Chicago,Bronze,1
3,4263.950000000001,1421.3166666666668,1531.6528035535123,14,4.666666666666667,2024-11-10 19:19:53.937529,2025-07-23 19:19:53.939529,103,255,1159,45,M,Houston,Gold,0
4,9072.87,2268.2175,1124.5770061783228,33,8.25,2024-11-24 19:19:53.953922,2025-09-20 19:19:53.943532,44,299,1160,59,M,Chicago,Gold,0
2,296.86,148.43,15.13208511739211,2,1.0,2024-11-07 19:19:53.953922,2025-06-20 19:19:53.928529,136,224,1161,78,F,New York,Bronze,1
3,1697.11,565.7033333333333,373.87360729708286,14,4.666666666666667,2024-11-12 19:19:53.936529,2025-09-16 19:19:53.953922,48,308,1162,39,F,Los Angeles,Gold,0
2,1944.1799999999998,972.0899999999999,579.8417027085926,10,5.0,2025-06-09 19:19:53.947530,2025-09-24 19:19:53.942531,40,106,1163,38,F,New York,Silver,1
1,392.08,392.08,0.0,8,8.0,2025-03-14 19:19:53.938529,2025-03-14 19:19:53.938529,234,0,1164,23,M,Chicago,Bronze,1
4,9338.78,2334.695,1071.9545029368865,27,6.75,2025-03-08 19:19:53.937529,2025-08-26 19:19:53.939529,69,171,1165,18,M,Chicago,Silver,0
1,1797.85,1797.85,0.0,5,5.0,2024-11-06 19:19:53.929529,2024-11-06 19:19:53.929529,362,0,1166,22,M,Los Angeles,Silver,1
1,450.72,450.72,0.0,3,3.0,2025-03-17 19:19:53.927531,2025-03-17 19:19:53.927531,231,0,1167,58,F,Phoenix,Gold,1
3,5289.84,1763.28,604.9388798878775,17,5.666666666666667,2025-05-29 19:19:53.927531,2025-06-23 19:19:53.937529,133,25,1168,29,F,Phoenix,Gold,0
1,2772.81,2772.81,0.0,9,9.0,2025-05-16 19:19:53.939529,2025-05-16 19:19:53.939529,171,0,1169,43,F,Los Angeles,Silver,1
3,3486.52,1162.1733333333334,893.4706322164894,16,5.333333333333333,2025-01-06 19:19:53.928529,2025-04-26 19:19:53.953922,191,110,1170,63,F,Phoenix,Gold,0
1,3693.15,3693.15,0.0,9,9.0,2025-02-05 19:19:53.936529,2025-02-05 19:19:53.936529,271,0,1171,51,M,Houston,Silver,1
1,965.1,965.1,0.0,3,3.0,2025-06-25 19:19:53.931529,2025-06-25 19:19:53.931529,131,0,1172,66,M,Phoenix,Silver,1
1,3340.0,3340.0,0.0,8,8.0,2025-05-10 19:19:53.938529,2025-05-10 19:19:53.938529,177,0,1173,31,M,Phoenix,Bronze,1
2,3094.8,1547.4,1580.2139503244491,9,4.5,2025-06-28 19:19:53.939529,2025-09-29 19:19:53.939529,35,93,1174,43,M,Phoenix,Silver,1
2,2160.2,1080.1,682.075201132544,12,6.0,2025-01-02 19:19:53.942531,2025-03-26 19:19:53.937529,222,82,1175,62,F,Houston,Silver,1
2,3172.95,1586.475,1520.4563562463738,11,5.5,2025-01-04 19:19:53.942531,2025-04-19 19:19:53.939529,198,104,1177,26,F,Houston,Bronze,1
4,4414.42,1103.605,1111.9302582896107,20,5.0,2024-12-22 19:19:53.930529,2025-08-31 19:19:53.938529,64,252,1178,43,M,Los Angeles,Gold,0
1,1309.0,1309.0,0.0,7,7.0,2025-09-22 19:19:53.932529,2025-09-22 19:19:53.932529,42,0,1179,74,M,New York,Bronze,1
2,1568.25,784.125,841.5631356291696,10,5.0,2024-11-13 19:19:53.950533,2025-09-01 19:19:53.931529,63,291,1180,64,F,Los Angeles,Gold,0
1,131.04,131.04,0.0,3,3.0,2025-04-14 19:19:53.950533,2025-04-14 19:19:53.950533,203,0,1181,74,F,New York,Silver,1
3,3279.25,1093.0833333333333,778.961636560706,19,6.333333333333333,2025-01-12 19:19:53.937529,2025-06-29 19:19:53.943532,127,168,1182,39,M,Los Angeles,Bronze,0
2,668.5699999999999,334.28499999999997,235.798898322278,7,3.5,2024-11-20 19:19:53.936529,2025-09-12 19:19:53.929529,52,295,1183,64,F,New York,Bronze,1
5,6745.06,1349.0120000000002,1235.320464948266,34,6.8,2024-11-07 19:19:53.952915,2025-09-11 19:19:53.934529,53,307,1185,47,M,Chicago,Bronze,0
2,1298.98,649.49,641.1337185018426,7,3.5,2025-01-06 19:19:53.932529,2025-02-05 19:19:53.946533,271,30,1186,60,M,New York,Gold,1
3,6788.54,2262.846666666667,505.58280284571936,25,8.333333333333334,2025-02-23 19:19:53.946533,2025-03-04 19:19:53.935529,244,8,1187,65,F,New York,Gold,0
3,3322.48,1107.4933333333333,933.9418502954738,14,4.666666666666667,2025-04-24 19:19:53.937529,2025-09-20 19:19:53.952915,44,149,1188,78,F,Chicago,Bronze,0
4,5488.75,1372.1875,887.4422063952485,25,6.25,2025-01-28 19:19:53.954921,2025-09-05 19:19:53.939529,59,219,1190,43,F,Phoenix,Bronze,0
1,371.49,371.49,0.0,1,1.0,2025-10-08 19:19:53.930529,2025-10-08 19:19:53.930529,26,0,1191,53,M,Chicago,Gold,1
4,2541.7200000000003,635.4300000000001,616.5046683251203,18,4.5,2025-04-30 19:19:53.939529,2025-10-24 19:19:53.927531,10,176,1192,18,M,Houston,Bronze,0
1,4157.64,4157.64,0.0,9,9.0,2025-07-23 19:19:53.936529,2025-07-23 19:19:53.936529,103,0,1193,25,M,New York,Bronze,1
2,1326.33,663.165,689.8745889290313,4,2.0,2025-03-01 19:19:53.952915,2025-06-15 19:19:53.951533,141,105,1194,66,M,New York,Bronze,1
1,3993.12,3993.12,0.0,8,8.0,2024-11-15 19:19:53.952915,2024-11-15 19:19:53.952915,353,0,1195,52,F,Chicago,Gold,1
1,719.46,719.46,0.0,6,6.0,2025-06-17 19:19:53.949532,2025-06-17 19:19:53.949532,139,0,1196,78,M,Chicago,Silver,1
3,4001.24,1333.7466666666667,178.4120593831407,25,8.333333333333334,2025-01-07 19:19:53.933530,2025-03-02 19:19:53.940529,246,54,1197,69,M,Houston,Silver,0
2,1017.48,508.74,322.69525066229284,8,4.0,2024-12-23 19:19:53.954921,2025-04-05 19:19:53.930529,212,102,1199,64,M,Los Angeles,Silver,1
1,4374.81,4374.81,0.0,9,9.0,2025-09-04 19:19:53.934529,2025-09-04 19:19:53.934529,60,0,1201,39,F,New York,Bronze,1
1,1813.1,1813.1,0.0,5,5.0,2025-06-13 19:19:53.928529,2025-06-13 19:19:53.928529,143,0,1203,43,F,Houston,Gold,1
2,5267.639999999999,2633.8199999999997,392.0199994898219,13,6.5,2025-01-17 19:19:53.955921,2025-04-04 19:19:53.938529,213,76,1204,45,M,Phoenix,Silver,1
1,85.68,85.68,0.0,3,3.0,2025-09-18 19:19:53.939529,2025-09-18 19:19:53.939529,46,0,1205,40,F,Houston,Silver,1
3,3102.88,1034.2933333333333,1327.3048915126221,14,4.666666666666667,2024-12-19 19:19:53.928529,2025-08-16 19:19:53.935529,79,240,1206,31,F,Phoenix,Bronze,0
1,3343.13,3343.13,0.0,7,7.0,2025-06-28 19:19:53.931529,2025-06-28 19:19:53.931529,128,0,1207,41,M,New York,Gold,1
3,4851.52,1617.1733333333334,711.4110309331262,17,5.666666666666667,2025-04-06 19:19:53.932529,2025-11-01 19:19:53.937529,2,209,1208,19,M,Los Angeles,Silver,0
1,2296.89,2296.89,0.0,9,9.0,2025-04-20 19:19:53.930529,2025-04-20 19:19:53.930529,197,0,1209,62,M,Houston,Silver,1
3,3745.82,1248.6066666666668,863.4666516625488,14,4.666666666666667,2025-03-08 19:19:53.937529,2025-08-15 19:19:53.940529,80,160,1210,43,M,Houston,Bronze,0
3,4553.01,1517.67,666.1363491808567,16,5.333333333333333,2025-01-25 19:19:53.937529,2025-05-09 19:19:53.940529,178,104,1212,76,F,Houston,Bronze,0
3,1677.73,559.2433333333333,362.82217026159435,9,3.0,2025-07-06 19:19:53.952915,2025-10-17 19:19:53.938529,17,102,1213,73,F,Houston,Bronze,1
1,224.96,224.96,0.0,4,4.0,2025-07-10 19:19:53.932529,2025-07-10 19:19:53.932529,116,0,1214,68,F,Phoenix,Silver,1
2,2004.85,1002.425,539.9113827749884,9,4.5,2025-09-04 19:19:53.928529,2025-11-01 19:19:53.943532,2,58,1215,24,M,Phoenix,Gold,1
2,3702.65,1851.325,2020.2394291890255,11,5.5,2024-12-03 19:19:53.949532,2025-01-21 19:19:53.937529,286,48,1216,20,M,Los Angeles,Gold,1
4,1522.13,380.5325,286.9883683328182,15,3.75,2025-03-26 19:19:53.939529,2025-09-19 19:19:53.933530,45,176,1217,64,M,New York,Bronze,0
1,1448.37,1448.37,0.0,7,7.0,2025-02-25 19:19:53.927531,2025-02-25 19:19:53.927531,251,0,1218,40,F,Houston,Bronze,1
3,625.17,208.39,159.8770005347861,9,3.0,2025-02-23 19:19:53.940529,2025-07-29 19:19:53.927531,97,155,1219,63,F,New York,Silver,1
1,1580.44,1580.44,0.0,4,4.0,2025-04-26 19:19:53.955921,2025-04-26 19:19:53.955921,191,0,1220,60,M,Los Angeles,Bronze,1
1,808.24,808.24,0.0,4,4.0,2024-12-13 19:19:53.943532,2024-12-13 19:19:53.943532,325,0,1221,64,F,Los Angeles,Gold,1
2,2647.61,1323.805,1454.8792733591333,15,7.5,2025-03-30 19:19:53.938529,2025-05-04 19:19:53.942531,183,35,1222,77,M,Phoenix,Bronze,1
1,270.84,270.84,0.0,1,1.0,2025-08-20 19:19:53.943532,2025-08-20 19:19:53.943532,75,0,1223,62,F,Houston,Gold,1
1,3287.48,3287.48,0.0,7,7.0,2025-10-06 19:19:53.939529,2025-10-06 19:19:53.939529,28,0,1224,35,F,Chicago,Bronze,1
1,2044.25,2044.25,0.0,5,5.0,2025-03-08 19:19:53.946533,2025-03-08 19:19:53.946533,240,0,1225,75,F,Los Angeles,Bronze,1
1,1786.65,1786.65,0.0,5,5.0,2025-02-20 19:19:53.936529,2025-02-20 19:19:53.936529,256,0,1226,55,M,Houston,Gold,1
1,309.95,309.95,0.0,1,1.0,2025-01-07 19:19:53.932529,2025-01-07 19:19:53.932529,300,0,1228,68,F,Phoenix,Silver,1
2,4457.97,2228.985,2786.333058062155,10,5.0,2025-02-23 19:19:53.933530,2025-03-16 19:19:53.942531,232,21,1229,32,M,New York,Bronze,1
2,2600.18,1300.09,1067.6888131848154,13,6.5,2025-07-01 19:19:53.935529,2025-10-09 19:19:53.930529,25,99,1230,42,F,Los Angeles,Bronze,1
4,10757.62,2689.405,1753.438036344598,28,7.0,2024-12-15 19:19:53.935529,2025-10-14 19:19:53.934529,20,302,1231,72,M,Los Angeles,Gold,0
3,1788.8300000000002,596.2766666666668,814.7471061828531,11,3.6666666666666665,2024-12-30 19:19:53.937529,2025-04-26 19:19:53.943532,191,117,1232,54,M,New York,Gold,1
3,5359.26,1786.42,1208.166583836848,22,7.333333333333333,2025-04-17 19:19:53.949532,2025-09-02 19:19:53.930529,62,137,1233,45,M,Los Angeles,Bronze,0
1,232.29,232.29,0.0,3,3.0,2025-05-14 19:19:53.948531,2025-05-14 19:19:53.948531,173,0,1234,27,M,Houston,Gold,1
2,1405.71,702.855,464.3358100017702,5,2.5,2025-06-26 19:19:53.935529,2025-07-01 19:19:53.954921,125,5,1235,56,M,Los Angeles,Silver,1
2,6130.5,3065.25,930.3686762783879,14,7.0,2024-11-07 19:19:53.940529,2025-02-14 19:19:53.936529,262,98,1236,74,F,Phoenix,Silver,0
2,1850.2199999999998,925.1099999999999,1076.9094856114882,10,5.0,2025-04-17 19:19:53.934529,2025-05-11 19:19:53.932529,176,23,1237,34,M,Houston,Gold,1
1,461.57,461.57,0.0,1,1.0,2025-05-31 19:19:53.932529,2025-05-31 19:19:53.932529,156,0,1238,56,M,Chicago,Gold,1
2,1019.65,509.825,169.67027214571203,5,2.5,2024-12-31 19:19:53.933530,2025-03-31 19:19:53.940529,217,90,1239,39,M,Los Angeles,Gold,1
1,1965.8,1965.8,0.0,5,5.0,2025-10-28 19:19:53.930529,2025-10-28 19:19:53.930529,6,0,1240,43,M,Los Angeles,Silver,1
1,688.62,688.62,0.0,6,6.0,2025-05-12 19:19:53.929529,2025-05-12 19:19:53.929529,175,0,1241,79,F,Phoenix,Bronze,1
5,6455.52,1291.104,1011.6691264835554,26,5.2,2024-12-14 19:19:53.930529,2025-10-18 19:19:53.932529,16,308,1242,61,M,Phoenix,Gold,0
2,2433.48,1216.74,353.18569506705677,10,5.0,2025-01-10 19:19:53.952915,2025-07-08 19:19:53.943532,118,178,1243,42,F,New York,Gold,1
6,9147.59,1524.5983333333334,1587.3087095762648,42,7.0,2025-02-18 19:19:53.931529,2025-08-22 19:19:53.927531,73,184,1244,34,M,New York,Gold,0
4,6550.84,1637.71,1297.6199501651733,21,5.25,2024-12-06 19:19:53.949532,2025-06-17 19:19:53.955921,139,193,1245,30,F,New York,Bronze,0
2,2949.8599999999997,1474.9299999999998,1630.9417908067717,7,3.5,2025-06-15 19:19:53.929529,2025-09-03 19:19:53.950533,61,80,1246,37,M,Phoenix,Gold,1
1,761.73,761.73,0.0,3,3.0,2025-05-22 19:19:53.931529,2025-05-22 19:19:53.931529,165,0,1247,42,M,New York,Gold,1
1,102.19,102.19,0.0,1,1.0,2025-04-21 19:19:53.929529,2025-04-21 19:19:53.929529,196,0,1248,21,F,New York,Silver,1
2,4125.18,2062.59,1006.4816502053081,12,6.0,2025-02-12 19:19:53.937529,2025-03-23 19:19:53.928529,225,38,1249,27,M,Chicago,Gold,1
2,3066.89,1533.445,103.00424481544442,13,6.5,2025-09-14 19:19:53.952915,2025-10-18 19:19:53.930529,16,33,1250,20,F,New York,Silver,1
2,1774.5700000000002,887.2850000000001,126.46604781521408,14,7.0,2025-06-14 19:19:53.928529,2025-08-07 19:19:53.929529,88,54,1251,58,M,Los Angeles,Bronze,1
1,2724.56,2724.56,0.0,8,8.0,2025-10-18 19:19:53.935529,2025-10-18 19:19:53.935529,16,0,1252,62,F,Phoenix,Gold,1
5,8252.36,1650.4720000000002,1700.7017272937662,31,6.2,2024-12-03 19:19:53.929529,2025-10-22 19:19:53.928529,12,322,1253,35,M,Houston,Gold,0
1,1661.55,1661.55,0.0,5,5.0,2025-10-11 19:19:53.928529,2025-10-11 19:19:53.928529,23,0,1255,53,F,Phoenix,Bronze,1
2,1217.12,608.56,578.0032250775076,8,4.0,2025-05-23 19:19:53.954921,2025-10-19 19:19:53.934529,15,148,1256,64,M,Phoenix,Bronze,1
3,5274.0599999999995,1758.0199999999998,970.3344885141412,18,6.0,2025-06-22 19:19:53.931529,2025-07-31 19:19:53.935529,95,39,1257,39,M,Los Angeles,Silver,0
3,1656.05,552.0166666666667,396.4473930212347,17,5.666666666666667,2024-12-18 19:19:53.935529,2025-09-24 19:19:53.932529,40,279,1258,51,M,New York,Bronze,0
2,3100.8399999999997,1550.4199999999998,739.3791346799014,13,6.5,2025-02-07 19:19:53.935529,2025-07-29 19:19:53.954921,97,172,1259,64,M,Los Angeles,Bronze,0
2,3141.4500000000003,1570.7250000000001,773.7091689065086,9,4.5,2024-12-06 19:19:53.943532,2025-10-20 19:19:53.948531,14,318,1260,25,M,New York,Bronze,0
2,3787.7799999999997,1893.8899999999999,1511.553881871235,14,7.0,2025-04-25 19:19:53.935529,2025-06-13 19:19:53.936529,143,49,1261,57,M,New York,Bronze,1
3,2621.69,873.8966666666666,968.6607404211928,14,4.666666666666667,2024-11-09 19:19:53.935529,2025-06-22 19:19:53.935529,134,225,1263,61,F,New York,Bronze,0
1,184.9,184.9,0.0,2,2.0,2025-09-21 19:19:53.943532,2025-09-21 19:19:53.943532,43,0,1264,36,F,Chicago,Bronze,1
3,2896.58,965.5266666666666,205.54186953838226,12,4.0,2025-05-17 19:19:53.933530,2025-10-21 19:19:53.955921,13,157,1265,59,M,Chicago,Bronze,0
1,2835.81,2835.81,0.0,9,9.0,2025-01-21 19:19:53.929529,2025-01-21 19:19:53.929529,286,0,1266,58,F,Chicago,Gold,1
1,585.42,585.42,0.0,6,6.0,2024-12-17 19:19:53.930529,2024-12-17 19:19:53.930529,321,0,1267,54,M,Phoenix,Silver,1
1,1339.56,1339.56,0.0,3,3.0,2025-05-19 19:19:53.927531,2025-05-19 19:19:53.927531,168,0,1268,23,M,Los Angeles,Bronze,1
2,490.17,245.085,302.47906778816946,4,2.0,2025-04-10 19:19:53.936529,2025-05-04 19:19:53.936529,183,24,1269,69,M,Houston,Silver,1
5,3527.2400000000002,705.4480000000001,500.64649351613366,25,5.0,2024-11-27 19:19:53.936529,2025-08-31 19:19:53.938529,64,277,1270,43,M,New York,Bronze,0
1,504.35,504.35,0.0,5,5.0,2025-01-22 19:19:53.936529,2025-01-22 19:19:53.936529,285,0,1271,51,F,Houston,Bronze,1
1,3282.3,3282.3,0.0,9,9.0,2025-02-26 19:19:53.934529,2025-02-26 19:19:53.934529,250,0,1272,76,M,Los Angeles,Gold,1
1,3113.11,3113.11,0.0,7,7.0,2025-09-07 19:19:53.955921,2025-09-07 19:19:53.955921,57,0,1273,73,F,Los Angeles,Silver,1
3,1962.32,654.1066666666667,518.552436049946,15,5.0,2025-05-21 19:19:53.938529,2025-07-10 19:19:53.935529,116,49,1274,76,M,Phoenix,Silver,1
1,3406.68,3406.68,0.0,9,9.0,2025-08-13 19:19:53.930529,2025-08-13 19:19:53.930529,82,0,1275,62,F,Chicago,Gold,1
2,2833.65,1416.825,1773.8268580811375,15,7.5,2025-05-27 19:19:53.927531,2025-10-05 19:19:53.933530,29,131,1276,23,F,Chicago,Gold,0
1,144.68,144.68,0.0,1,1.0,2024-11-12 19:19:53.928529,2024-11-12 19:19:53.928529,356,0,1277,54,F,Los Angeles,Silver,1
2,2617.0800000000004,1308.5400000000002,1587.7658507475214,12,6.0,2024-12-15 19:19:53.954921,2025-08-12 19:19:53.939529,83,239,1279,50,F,Phoenix,Bronze,0
3,3568.1899999999996,1189.3966666666665,1122.3517226045199,13,4.333333333333333,2024-12-16 19:19:53.929529,2025-10-24 19:19:53.937529,10,312,1280,70,F,New York,Silver,0
3,3296.55,1098.8500000000001,819.6689093164387,9,3.0,2025-02-07 19:19:53.930529,2025-09-25 19:19:53.940529,39,230,1281,39,M,Chicago,Bronze,0
1,842.42,842.42,0.0,2,2.0,2025-05-22 19:19:53.953922,2025-05-22 19:19:53.953922,165,0,1282,38,F,Los Angeles,Gold,1
1,1486.14,1486.14,0.0,3,3.0,2025-09-14 19:19:53.927531,2025-09-14 19:19:53.927531,50,0,1283,23,M,Houston,Gold,1
6,8982.39,1497.0649999999998,1223.3149689879544,30,5.0,2024-12-04 19:19:53.931529,2025-09-21 19:19:53.933530,43,291,1284,23,F,Chicago,Gold,0
3,4531.37,1510.4566666666667,713.9006362466231,19,6.333333333333333,2025-01-10 19:19:53.953922,2025-05-31 19:19:53.931529,156,140,1285,72,M,New York,Silver,0
2,1990.6999999999998,995.3499999999999,1290.427449258578,11,5.5,2025-03-23 19:19:53.929529,2025-05-21 19:19:53.955921,166,59,1286,65,F,Phoenix,Silver,1
1,982.72,982.72,0.0,4,4.0,2025-04-17 19:19:53.930529,2025-04-17 19:19:53.930529,200,0,1287,21,F,Los Angeles,Silver,1
2,1399.72,699.86,541.9124949657463,6,3.0,2024-11-18 19:19:53.940529,2025-10-03 19:19:53.955921,31,319,1288,47,M,Chicago,Bronze,0
2,6036.08,3018.04,6.618519471905853,16,8.0,2025-04-24 19:19:53.934529,2025-08-14 19:19:53.935529,81,112,1289,28,F,Houston,Silver,0
2,4379.27,2189.635,535.682884223493,14,7.0,2025-03-02 19:19:53.935529,2025-06-19 19:19:53.946533,137,109,1290,79,F,New York,Silver,0
1,2080.95,2080.95,0.0,5,5.0,2025-04-29 19:19:53.929529,2025-04-29 19:19:53.929529,188,0,1291,79,F,New York,Gold,1
1,2570.28,2570.28,0.0,6,6.0,2025-01-25 19:19:53.927531,2025-01-25 19:19:53.927531,282,0,1292,47,M,Chicago,Bronze,1
3,6306.12,2102.04,1341.9763163334887,16,5.333333333333333,2025-02-05 19:19:53.936529,2025-07-22 19:19:53.939529,104,167,1293,48,F,Houston,Bronze,0
3,1086.52,362.17333333333335,185.30895427186817,13,4.333333333333333,2024-12-08 19:19:53.948531,2025-05-11 19:19:53.934529,176,153,1294,41,M,New York,Gold,1
2,4358.34,2179.17,595.5394732509342,18,9.0,2025-02-16 19:19:53.935529,2025-06-14 19:19:53.940529,142,118,1295,72,F,Los Angeles,Bronze,0
1,218.0,218.0,0.0,8,8.0,2025-10-02 19:19:53.942531,2025-10-02 19:19:53.942531,32,0,1296,26,F,New York,Silver,1
3,6347.04,2115.68,1918.3921119781535,23,7.666666666666667,2024-12-01 19:19:53.937529,2025-09-15 19:19:53.933530,49,287,1297,72,M,Houston,Bronze,0
2,4600.89,2300.445,3041.5278953923803,12,6.0,2024-11-24 19:19:53.952915,2025-05-09 19:19:53.940529,178,165,1299,68,F,Phoenix,Bronze,0
5,1955.65,391.13,222.66349296640433,32,6.4,2025-02-22 19:19:53.949532,2025-08-22 19:19:53.943532,73,180,1300,48,M,Chicago,Gold,0
2,2185.37,1092.685,1103.0795075832023,5,2.5,2025-06-29 19:19:53.927531,2025-11-01 19:19:53.930529,2,125,1301,57,F,Houston,Silver,1
6,12419.41,2069.9016666666666,1921.4671550293713,31,5.166666666666667,2024-11-06 19:19:53.938529,2025-10-18 19:19:53.940529,16,346,1302,54,M,New York,Silver,0
1,126.34,126.34,0.0,2,2.0,2025-09-02 19:19:53.938529,2025-09-02 19:19:53.938529,62,0,1303,53,M,New York,Gold,1
1,2009.0,2009.0,0.0,5,5.0,2025-01-07 19:19:53.932529,2025-01-07 19:19:53.932529,300,0,1304,41,M,Phoenix,Silver,1
